QQ.L,3,5,100.5,244.309,1.0,12.0,1.0,31.0,96.25,240.0,97.85,244.309,94.125,237.4,96.7,240.1,0.0,2.602184E8,1.0,214.0,1.0,38.0,99.38,239.77999999999997,96.78,236.2,97.84,237.82,107.16676666666663,236.34463333333332,103.79289999999999,232.52653333333333,105.57,234.7533333333333
S51.SI,3,19,1.42,6.1,1.0,12.0,1.0,31.0,1.17,6.0,1.37,6.1,1.15,6.0,1.23,6.05,0.0,1.00378E8,1.0,214.0,1.0,38.0,1.392,6.0,1.268,5.912,1.3359999999999999,5.958,1.4816666666666667,5.855,1.4230000000000003,5.763333333333333,1.4520000000000002,5.807999999999998
EMRI,3,7,0.38,1.2,1.0,12.0,1.0,31.0,0.2,1.19,0.35,1.2,0.2,1.08,0.35,1.1,0.0,334700.0,1.0,214.0,1.0,38.0,0.378,1.1159999999999999,0.358,1.048,0.36999999999999994,1.062,0.4213333333333332,1.0616333333333334,0.3973333333333333,1.0373333333333334,0.415,1.0456666666666667
EAC,3,4,3.49,29.42,1.0,12.0,1.0,31.0,3.19,28.309999,3.27,29.42,3.07,27.530001,3.16,28.1,200.0,1217500.0,1.0,214.0,1.0,38.0,3.4159999999999995,28.588,3.198,26.7300004,3.2939999999999996,27.331999800000006,3.536999999999999,25.532,3.3296666666666663,23.80233333333333,3.3916666666666666,24.572666700000003
SDZ.V,3,18,0.2,0.49,1.0,12.0,1.0,31.0,0.18,0.49,0.19,0.49,0.165,0.485,0.18,0.49,0.0,1329000.0,1.0,214.0,1.0,38.0,0.194,0.48599999999999993,0.18,0.469,0.188,0.484,0.22700000000000004,0.4716666666666666,0.20633333333333337,0.4546666666666666,0.21666666666666673,0.469
QHL.AX,3,1,0.135,1.1,1.0,12.0,1.0,31.0,0.125,1.0,0.13,1.1,0.12,0.95,0.125,0.98,0.0,1.23578E7,1.0,214.0,1.0,38.0,0.132,0.9799999999999999,0.125,0.9360000000000002,0.13,0.9460000000000001,0.14033333333333334,0.9198333333333333,0.1345,0.8811666666666667,0.1383333333333333,0.8996666666666666
TIK,3,13,1.2,9.44,1.0,12.0,1.0,31.0,1.08,9.35,1.1,9.44,1.08,9.25,1.1,9.3,0.0,228900.0,1.0,214.0,1.0,38.0,1.19,9.297999999999998,1.182,9.16,1.19,9.19,1.2,9.046,1.2,8.953666666666665,1.2,8.993666666666666
B8O.F,3,9,0.121,1.32,1.0,12.0,1.0,31.0,0.097,1.3,0.097,1.32,0.097,1.3,0.097,1.32,0.0,31000.0,1.0,214.0,1.0,38.0,0.10999999999999999,1.25,0.10999999999999999,1.244,0.10999999999999999,1.25,0.14609999999999995,1.1803333333333335,0.14609999999999995,1.1730000000000003,0.14609999999999995,1.18
SDSS,3,7,0.0015,0.18,1.0,12.0,1.0,31.0,0.0015,0.17,0.0015,0.18,0.0012,0.165,0.0015,0.1675,0.0,1.97813E7,1.0,214.0,1.0,38.0,0.0016800000000000003,0.16890000000000002,0.00166,0.16,0.00166,0.165,0.001946666666666667,0.1801333333333333,0.0019200000000000005,0.15983999999999998,0.0019200000000000005,0.16912333333333332
ZDC.F,3,9,22.82,295.0,1.0,12.0,1.0,31.0,19.07,295.0,19.45,295.0,19.07,295.0,19.07,295.0,0.0,11600.0,1.0,214.0,1.0,38.0,20.942,292.6,20.684000000000005,292.6,20.774,292.6,23.2093,283.26666666666665,23.1395,283.26666666666665,23.15833333333334,283.26666666666665
GDX.DU,3,16,42.03,137.84,1.0,12.0,1.0,31.0,39.83,137.84,39.83,137.84,39.83,137.84,39.83,137.84,0.0,300.0,1.0,214.0,1.0,38.0,40.726,136.78,40.726,136.78,40.726,136.78,42.53099999999999,134.657,42.53099999999999,134.657,42.53099999999999,134.657
LAT.PA,3,11,2.72328,76.655,1.0,12.0,1.0,31.0,2.62241,76.655,2.68966,76.655,2.59552,73.495,2.62914,76.655,0.0,1295000.0,1.0,214.0,1.0,38.0,2.7031059999999996,75.5658,2.654692,73.078,2.685622,74.62449999999998,2.763623,72.10969999999999,2.6975013333333333,71.09206666666665,2.7447939999999997,71.52471666666665
A04.SI,3,19,0.245,1.95,1.0,12.0,1.0,31.0,0.24,1.92,0.24,1.95,0.01,1.86,0.24,1.92,0.0,3.0079E7,1.0,214.0,1.0,38.0,0.24299999999999997,1.8960000000000001,0.23899999999999996,1.820002,0.24100000000000002,1.8619999999999997,0.23383266666666663,1.8013350000000001,0.22316633333333336,1.7430016666666661,0.22950066666666663,1.7699993333333333
S63.SI,3,19,1.57,4.56,1.0,12.0,1.0,31.0,1.48,4.5,1.53,4.56,1.47,4.45,1.47,4.56,0.0,5.7035E7,1.0,214.0,1.0,38.0,1.554,4.488,1.514,4.4,1.5299999999999998,4.476,1.6173333333333337,4.4076666666666675,1.5873333333333335,4.338333333333335,1.5996666666666663,4.3870000000000005
SAF.PA,3,11,7.295,310.00051,1.0,12.0,1.0,31.0,6.2,304.00051,6.91,310.00051,5.666,300.60001,6.24,310.00051,0.0,4.00522E7,1.0,214.0,1.0,38.0,7.087000000000001,302.23979799999995,6.6452,289.35960400000005,6.9518,298.4199,7.438266666666666,282.69680033333333,7.044600000000001,264.88994866666667,7.256100000000002,274.57665000000003
MGGT.L,3,5,34.98,632.0,1.0,12.0,1.0,31.0,34.619,587.5,34.619,632.0,34.619,584.0,34.619,587.5,0.0,1.041043E8,1.0,214.0,1.0,38.0,34.691199999999995,587.6,34.691199999999995,579.6,34.691199999999995,582.8,36.98146666666666,568.0,36.98146666666666,559.0411333333334,36.98146666666666,563.5
SNR.L,3,5,17.823,361.7,1.0,12.0,1.0,31.0,15.683,361.3,15.683,361.7,13.94,356.2,15.683,358.5,0.0,2.27097E7,1.0,214.0,1.0,38.0,16.529200000000003,359.21999999999997,15.3464,350.5648,16.15,355.02000000000004,18.242200000000004,341.37666666666667,17.055133333333327,333.90226666666666,17.8601,337.49999999999994
